The ^ati++++=The
last ^ap++++=last
of ^in++++=of
the ^ati++++=the
effects ^nns++++=effects
of ^in++++=of
the ^ati++++=the
coffin ^nn++++=coffin-maker,
- ^zz++++=EXTRAWORD
maker ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Adrian ^np++++=Adrian
Prokhoroff ^np+++??+=Prokhoroff,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
placed ^vpsv++agls+xvbnx+=placed
upon ^in++++=upon
the ^ati++++=the
hearse ^nn+++??+=hearse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
sorry ^uh++++=sorry-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
jades ^nns+++??+=jades
dragged ^vbd+++xvbn+=dragged
themselves ^ppls+pp3+++=themselves
along ^in++++=along
for ^in++++=for
the ^ati++++=the
fourth ^od++++=fourth
time ^nn++++=time
from ^in++++=from
Basmannaia ^np+++??+=Basmannaia
to ^in++++=to
Nikitskaia ^np+++??+=Nikitskaia,
, ^zz++++=EXTRAWORD
whither ^jjr++++=whither
the ^ati++++=the
coffin ^nn++++=coffin-maker
- ^zz++++=EXTRAWORD
maker ^nn++++=EXTRAWORD
was ^vbd+bedz+aux++=was
removing ^vbg+++xvbgx+=removing
with ^in++++=with
all ^abn++++=all
his ^pp$+pp3+++=his
household ^nn++++=household.
. ^zz++++=EXTRAWORD
After ^in++++=After
locking ^jj++++=locking
up ^rp++++=up
the ^ati++++=the
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
posted ^vbd+++xvbnx+=posted
upon ^in++++=upon
the ^ati++++=the
door ^nn++++=door
a ^at++++=a
placard ^nn+++??+=placard
announcing ^nvbg+++xvbg+=announcing
that ^tht+ncmp+++=that
the ^ati++++=the
house ^nn++++=house
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
let ^vpsv++agls+xvbnx+=let
or ^cc+phrs+++=or
sold ^vbd+++xvbn+=sold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
made ^vbd+++xvbn+=made
his ^pp$+pp3+++=his
way ^nn++++=way
on ^in++++=on
foot ^nn++++=foot
to ^in++++=to
his ^pp$+pp3+++=his
new ^jj+atrb+++=new
abode ^nn++++=abode.
. ^zz++++=EXTRAWORD
On ^in++++=On
approaching ^xvbg+++xvbg+=approaching
the ^ati++++=the
little ^ap++++=little
yellow ^jj+atrb+++=yellow
house ^npl++++=house,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
so ^ql++++=so
long ^rb++++=long
captivated ^vbd+++xvbn+=captivated
his ^pp$+pp3+++=his
imagination ^nn+nom+++=imagination,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
which ^whp+rel+obj++=which
at ^rb++++=at
last ^rb"++++=last
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought
for ^in++++=for
a ^at++++=a
considerable ^jj+atrb+++=considerable
sum ^nn++++=sum,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
coffin ^nn++++=coffin-maker
- ^zz++++=EXTRAWORD
maker ^nn++++=EXTRAWORD
was ^vbd+bedz+aux++=was
astonished ^jj++agls+xvbnx+=astonished
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
heart ^nn++++=heart
did ^vbd+dod+aux++=did
not ^xnot++not++=not
rejoice ^vb++++=rejoice.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
unfamiliar ^jj+atrb+++=unfamiliar
threshold ^nn++++=threshold
and ^cc++++=and
found ^vbd+vprv+tht0+xvbn+=found
his ^pp$+pp3+++=his
new ^jj+atrb+++=new
home ^nr++++=home
in ^in++++=in
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sighed ^vbd+++xvbnx+=sighed
for ^in++++=for
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
hovel ^nn+++??+=hovel,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
for ^in++++=for
eighteen ^cd++++=eighteen
years ^nns++++=years
the ^ati++++=the
strictest ^jjt++++=strictest
order ^to++++=order
had ^vbd+hvd+aux++=had
prevailed ^vprf+++xvbnx+=prevailed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
began ^vbd+++xvbnx+=began
to ^to++++=to
scold ^vbi+++??+=scold
his ^pp$+pp3+++=his
two ^cd++++=two
daughters ^nns+nom+++=daughters
and ^cc++++=and
the ^ati++++=the
servant ^nn+nom+++=servant
for ^in++++=for
their ^pp$+pp3+++=their
slowness ^nns+nom+++=slowness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
set ^jj+++xvbn+=set
to ^to+jcmp+++=to
work ^vb++++=work
to ^to++++=to
help ^vbi++++=help
them ^pp3o+pp3+++=them
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Order ^to++++=Order
was ^vbd+bedz+aux++=was
soon ^rb+tm+splt++=soon
established ^vpsv++agls+xvbnx+=established;
; ^zz++++=EXTRAWORD
