The ^ati++++=The
feelings ^nns+nom+++=feelings
of ^in++++=of
Mr ^npt++++=Mr
J ^zz++++=J.
. ^zz++++=EXTRAWORD
Wilmot ^np++++=Wilmot
Birdsey ^np+++??+=Birdsey,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
wedged ^vbd+++xvbn+=wedged
in ^in++++=in
the ^ati++++=the
crowd ^nn++++=crowd
that ^tht+rel+subj++=that
moved ^vprf+++xvbn+=moved
inch ^nn++++=inch
by ^in++++=by
inch ^nn++++=inch
towards ^in++++=towards
the ^ati++++=the
gates ^nns++++=gates
of ^in++++=of
the ^ati++++=the
Chelsea ^np++++=Chelsea
Football ^nn++++=Football
Ground ^nn++++=Ground,
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather
resembled ^vbd+++xvbn+=resembled
those ^dt+dem+++=those
of ^in++++=of
a ^at++++=a
starving ^jj+atrb++xvbg+=starving
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
just ^rb+emph+splt++=just
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given
a ^at++++=a
meal ^nn++++=meal
but ^cc++++=but
realizes ^vbz+vprv+++=realizes
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
likely ^jj++++=likely
to ^to+jcmp+++=to
get ^vbi++++=get
another ^dt++++=another
for ^in++++=for
many ^ap++++=many
days ^nns++++=days.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
and ^cc+phrs+++=and
happy ^jj++++=happy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bubbled ^vbd+++xvbnx+=bubbled
over ^in++++=over
with ^in++++=with
the ^ati++++=the
joy ^nn++++=joy
of ^in++++=of
living ^xvbg+++xvbg+=living
and ^cc++++=and
a ^at++++=a
warm ^jj+atrb+++=warm
affection ^nn+nom+++=affection
for ^in++++=for
his ^pp$+pp3+++=his
fellow ^jjb++++=fellow-man.
- ^zz++++=EXTRAWORD
man ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
his ^pp$+pp3+++=his
mind ^nn++++=mind
there ^ex+pex+++=there
lurked ^vprf+++xvbn+=lurked
the ^ati++++=the
black ^jj+atrb+++=black
shadow ^nn++++=shadow
of ^in++++=of
future ^jjb+atrb+++=future
privations ^nns+nom+++=privations,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
the ^ati++++=the
moment ^nn++++=moment
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
allow ^vb++++=allow
it ^pp3+it+++=it
to ^to++++=to
disturb ^vbi++++=disturb
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
On ^in++++=On
this ^dt+dem+++=this
maddest ^jjt+atrb+++=maddest,
, ^zz++++=EXTRAWORD
merriest ^jjt+atrb+++=merriest
day ^nn++++=day
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
glad ^jj+atrb+++=glad
New ^jj+atrb+++=New
Year ^nn++++=Year
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
content ^jj++++=content
to ^to+jcmp+++=to
revel ^vb++++=revel
in ^in++++=in
the ^ati++++=the
present ^jj+atrb+++=present
and ^cc++++=and
allow ^vb++++=allow
the ^ati++++=the
future ^jjb++++=future
to ^to++++=to
take ^vbi++++=take
care ^nn++++=care
of ^in++++=of
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Birdsey ^np++++=Birdsey
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
doing ^vbg+++xvbgx+=doing
something ^pn++++=something
which ^whp+who+++=which
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
done ^vprf+++xvbn+=done
since ^cs+sub+++=since
