The ^ati++++=The
negro ^nn++++=negro
church ^nn++++=church
which ^whp+rel+subj++=which
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
pine ^nn++++=pine
woods ^nns++++=woods
near ^in+pl+++=near
the ^ati++++=the
little ^jj+atrb+++=little
village ^nn+nom+++=village
of ^in++++=of
Oxford ^np++++=Oxford
Cross ^nn++++=Cross
Roads ^nns++++=Roads,
, ^zz++++=EXTRAWORD
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
lower ^jjr+atrb+++=lower
counties ^nns++++=counties
of ^in++++=of
Virginia ^np++++=Virginia,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
presided ^vpsv++agls+xvbnx+=presided
over ^in++++=over
by ^in++++=by
an ^at++++=an
elderly ^jj+atrb+++=elderly
individual ^nn+nom+++=individual,
, ^zz++++=EXTRAWORD
known ^vb+++xvbn+=known
to ^to+vcmp+++=to
the ^ati++++=the
community ^nn+nom+++=community
in ^rb++++=in
general ^rb"++++=general
as ^ql++++=as
Uncle ^npt++++=Uncle
Pete ^np++++=Pete;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
on ^in++++=on
Sundays ^nrs++++=Sundays
the ^ati++++=the
members ^nns+nom+++=members
of ^in++++=of
his ^pp$+pp3+++=his
congregation ^nn+nom+++=congregation
addressed ^vbd+++xvbn+=addressed
him ^pp3o+pp3+++=him
as ^ql++++=as
Brudder ^np+++??+=Brudder
Pete ^np++++=Pete.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
an ^at++++=an
earnest ^nn++++=earnest
and ^cc++++=and
energetic ^jj+atrb+++=energetic
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
could ^md+pos+++=could
neither ^dt++neg++=neither
read ^vb+vprv++xvbn+=read
nor ^cc+phrs+neg++=nor
write ^vb++++=write,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
for ^in++++=for
many ^ap++++=many
years ^nns++++=years
expounded ^vbd+++xvbn+=expounded
the ^ati++++=the
Scriptures ^nns++++=Scriptures
to ^in++++=to
the ^ati++++=the
satisfaction ^nn+nom+++=satisfaction
of ^in++++=of
his ^pp$+pp3+++=his
hearers ^nns+nom+++=hearers.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
memory ^nn++++=memory
was ^vbd+bedz+vrb++=was
good ^jj+pred+++=good,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
portions ^nns+nom+++=portions
of ^in++++=of
the ^ati++++=the
Bible ^nn++++=Bible,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
from ^in++++=from
time ^nn++++=time
to ^in++++=to
time ^nn++++=time
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
read ^vbd+vprv++xvbn+=read,
