The ^ati++++=The
Maid ^nn++++=Maid
of ^in++++=of
Portillon ^np+++??+=Portillon,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
became ^vbd+++xvbn+=became
as ^in++++=as
everyone ^pn++++=everyone
knows ^vbz+vprv+++=knows,
, ^zz++++=EXTRAWORD
La ^&fw++++=La
Tascherette ^np+nom++??+=Tascherette,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became
a ^at++++=a
dyer ^jjr++++=dyer,
, ^zz++++=EXTRAWORD
a ^at++++=a
laundress ^nns+nom+++=laundress
at ^in++++=at
the ^ati++++=the
said ^vbd+vpub++xvbn+=said
place ^nn++++=place
of ^in++++=of
Portillon ^np+++??+=Portillon,
, ^zz++++=EXTRAWORD
from ^in++++=from
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
her ^pp$+pp3+++=her
name ^nn++++=name.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
any ^dti++++=any
there ^ex+pex+++=there
be ^vb+be+aux++=be
who ^whp+who+++=who
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
Tours ^nns++++=Tours,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
may ^md+pos+++=may
be ^vb+be+vrb++=be
as ^rb++++=as
well ^rb++++=well
to ^in++++=to
state ^vb++++=state
that ^tht+vcmp+obj++=that
Portillon ^np+++??+=Portillon
is ^vbz+bez+vrb++=is
down ^rp++++=down
the ^ati++++=the
Loire ^np+++??+=Loire,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
same ^ap++++=same
side ^nn++++=side
as ^ql++++=as
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Cyr ^np+++??+=Cyr,
, ^zz++++=EXTRAWORD
about ^in++++=about
as ^ql++++=as
far ^rb+pl+++=far
from ^rb"++++=from
the ^ati++++=the
bridge ^nn++++=bridge
which ^whp+rel+subj++=which
leads ^vbz++++=leads
to ^in++++=to
the ^ati++++=the
cathedral ^nn+nom+++=cathedral
of ^in++++=of
Tours ^nns++++=Tours
as ^cs+sub+++=as
said ^vbd+vpub+tht0+xvbn+=said
bridge ^npl++++=bridge
is ^vbz+bez+vrb++=is
distant ^jj+pred+++=distant
from ^in++++=from
Marmoustier ^np+nom++??+=Marmoustier,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
the ^ati++++=the
bridge ^nn++++=bridge
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
centre ^nn++++=centre
of ^in++++=of
the ^ati++++=the
embankment ^nn+nom+++=embankment
between ^in++++=between
Portillon ^np+++??+=Portillon
and ^cc++++=and
Marmoustier ^np+nom++??+=Marmoustier.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
thoroughly ^rb+amp+++=thoroughly
understand ^vb+vprv+++=understand?
? ^zz++++=EXTRAWORD
Yes ^uh++++=Yes?
? ^zz++++=EXTRAWORD
Good ^jj++++=Good!
! ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
the ^ati++++=the
maid ^np++++=maid
had ^vb+hv+vrb++=had
there ^rn+pl+++=there
her ^pp$+pp3+++=her
washhouse ^nn+++??+=washhouse,
, ^zz++++=EXTRAWORD
from ^in++++=from
