The ^ati++++=The
utter ^jjb+atrb+++=utter
loneliness ^nns+nom+++=loneliness
of ^in++++=of
our ^pp$+pp1+++=our
moose ^nn+++??+=moose-camp
- ^zz++++=EXTRAWORD
camp ^nn++++=EXTRAWORD
on ^in++++=on
Skeleton ^nn++++=Skeleton
Lake ^nn++++=Lake
had ^vbd+hvd+aux++=had
impressed ^vprf+++xvbnx+=impressed
us ^pp1o+pp1+++=us
from ^in++++=from
the ^ati++++=the
beginning ^nvbg+++xvbg+=beginning--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
Quebec ^np++++=Quebec
backwoods ^nns++++=backwoods,
, ^zz++++=EXTRAWORD
five ^cd++++=five
days ^nns++++=days
by ^in++++=by
trail ^nn++++=trail
and ^cc++++=and
canoe ^nn+++??+=canoe
from ^in++++=from
civilisation ^nn+nom+++=civilisation--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
perhaps ^rb++++=perhaps
the ^ati++++=the
singular ^jj+atrb+++=singular
name ^nn++++=name
contributed ^vbd+++xvbn+=contributed
a ^rb++++=a
little ^rb"++++=little
to ^in++++=to
the ^ati++++=the
sensation ^nn+nom+++=sensation
of ^in++++=of
eeriness ^nns+nom+++=eeriness
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
itself ^ppl++++=itself
felt ^vbd+vprv++xvbn+=felt
in ^in++++=in
the ^ati++++=the
camp ^nn++++=camp
circle ^nn++++=circle
when ^wrb+who+++=when
once ^rb+tm+++=once
the ^ati++++=the
sun ^nn++++=sun
was ^vbd+bedz+vrb++=was
down ^rp++++=down
and ^cc++++=and
the ^ati++++=the
late ^jj+atrb+++=late
October ^nr++++=October
mists ^nns++++=mists
began ^vbd+++xvbn+=began
rising ^nvbg+++xvbg+=rising
from ^in++++=from
the ^ati++++=the
lake ^nn++++=lake
and ^cc++++=and
winding ^nvbg+++xvbg+=winding
their ^pp$+pp3+++=their
way ^nn++++=way
in ^in++++=in
among ^in++++=among
the ^ati++++=the
tree ^nn++++=tree
trunks ^nns++++=trunks.
. ^zz++++=EXTRAWORD
For ^in+strn+++=For,
, ^zz++++=EXTRAWORD
in ^in++++=in
these ^dt+dem+++=these
regions ^nns++++=regions,
, ^zz++++=EXTRAWORD
all ^abn++++=all
names ^nns++++=names
of ^in++++=of
lakes ^nns++++=lakes
and ^cc++++=and
hills ^nns++++=hills
and ^cc++++=and
islands ^nns++++=islands
have ^vb+hv+vrb++=have
their ^pp$+pp3+++=their
origin ^nn++++=origin
in ^in++++=in
some ^dti++++=some
actual ^jj+atrb+++=actual
event ^nn++++=event,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
either ^dtx++++=either
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
a ^at++++=a
chief ^jjb+atrb+++=chief
participant ^nn+nom+++=participant,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
Smith ^np++++=Smith's
's ^$++++=EXTRAWORD
Ridge ^nn++++=Ridge,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
claiming ^vbg+vpub++xvbg+=claiming
a ^at++++=a
place ^nn++++=place
in ^in++++=in
the ^ati++++=the
map ^nn++++=map
by ^in++++=by
perpetuating ^xvbg+++xvbg+=perpetuating
some ^dti++++=some
special ^jj+atrb+++=special
feature ^nn++++=feature
of ^in++++=of
the ^ati++++=the
journey ^nn++++=journey
or ^cc++++=or
the ^ati++++=the
scenery ^nn+nom+++=scenery,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
Long ^rb++++=Long
Island ^nn++++=Island,
, ^zz++++=EXTRAWORD
Deep ^jj+atrb+++=Deep
Rapids ^np+++??+=Rapids,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Rainy ^jj+atrb+++=Rainy
Lake ^nn++++=Lake.
. ^zz++++=EXTRAWORD
All ^abn++++=All
names ^nns++++=names
thus ^rb+cnj+++=thus
have ^vb+hv+vrb++=have
their ^pp$+pp3+++=their
meaning ^nvbg+++xvbg+=meaning
and ^cc++++=and
are ^vb+ber+vrb++=are
usually ^rb+down+++=usually
pretty ^rb++++=pretty
recently ^rb+tm+++=recently
acquired ^jj+++xvbn+=acquired,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
majority ^nn+nom+++=majority
are ^vb+ber+vrb++=are
self ^nn++++=self-explanatory
- ^zz++++=EXTRAWORD
explanatory ^jj++++=EXTRAWORD
and ^cc++++=and
suggest ^vb+vpub+++=suggest
human ^jj++++=human
and ^cc++++=and
pioneer ^nn+nom+++=pioneer
relations ^nns+nom+++=relations.
. ^zz++++=EXTRAWORD
Skeleton ^nn++++=Skeleton
Lake ^nn++++=Lake,
, ^zz++++=EXTRAWORD
therefore ^rb+cnj+++=therefore,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
name ^nn++++=name
full ^jj++++=full
of ^in++++=of
suggestion ^nn+nom+++=suggestion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
none ^pn++++=none
of ^in++++=of
us ^pp1o+pp1+++=us
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
origin ^nn++++=origin
or ^cc++++=or
the ^ati++++=the
story ^nn++++=story
of ^in++++=of
its ^pp$+it+++=its
birth ^nn++++=birth,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
all ^rb++++=all
were ^vbd+bed+vrb++=were
conscious ^jj+pred+++=conscious
of ^in++++=of
a ^at++++=a
certain ^jj+atrb+++=certain
lugubrious ^jj+atrb+++=lugubrious
atmosphere ^nn++++=atmosphere
that ^tht+rel+subj++=that
haunted ^vbd+++xvbn+=haunted
its ^pp$+it+++=its
shores ^nns++++=shores
and ^cc++++=and
islands ^nns++++=islands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
but ^in++++=but
for ^in"++++=for
the ^ati++++=the
evidences ^nns+nom+++=evidences
of ^in++++=of
recent ^jj+atrb+++=recent
moose ^nn+++??+=moose
tracks ^nns++++=tracks
in ^in++++=in
its ^pp$+it+++=its
neighbourhood ^nn+nom+++=neighbourhood
we ^pp1a+pp1+++=we
should ^md+nec+++=should
probably ^rb++++=probably
have ^vb+hv+aux++=have
pitched ^vprf+++xvbnx+=pitched
our ^pp$+pp1+++=our
tents ^nns++++=tents
elsewhere ^rb++++=elsewhere.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
hundred ^cd++++=hundred
miles ^nns++++=miles
in ^in++++=in
any ^dti++++=any
direction ^nn+nom+++=direction
we ^pp1a+pp1+++=we
knew ^vbd+vprv++xvbn+=knew
of ^in++++=of
only ^rb+down+++=only
one ^cd1++++=one
other ^ap++++=other
party ^nn++++=party
of ^in++++=of
whites ^nns++++=whites.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
journeyed ^vprf+++xvbnx+=journeyed
up ^rp++++=up
on ^in++++=on
the ^ati++++=the
train ^nn++++=train
with ^in++++=with
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
in ^rb+phrv+++=in
at ^rb++++=at
North ^nr+pl+++=North
Bay ^npl++++=Bay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hailing ^nn+nom+++=hailing
from ^in++++=from
Boston ^np++++=Boston
way ^nn++++=way.
. ^zz++++=EXTRAWORD
A ^at++++=A
common ^jj+atrb+++=common
goal ^nn++++=goal
and ^cc++++=and
object ^nn++++=object
had ^vbd+hvd+aux++=had
served ^vprf+++xvbnx+=served
by ^in++++=by
way ^in"++++=way
of ^in"++++=of
introduction ^nn+nom+++=introduction.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
acquaintance ^nn+nom+++=acquaintance
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
little ^ap++++=little
progress ^nns+nom+++=progress.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
noisy ^jj++++=noisy,
, ^zz++++=EXTRAWORD
aggressive ^jj++++=aggressive
Yankee ^jj++++=Yankee
did ^vbd+dod+aux++=did
not ^xnot++not++=not
suit ^vb++++=suit
our ^pp$+pp1+++=our
fancy ^jj++++=fancy
much ^ap++++=much
as ^ql++++=as
a ^at++++=a
possible ^jj+atrb+++=possible
neighbour ^nn++++=neighbour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
slight ^jj+atrb+++=slight
intimacy ^nn+nom+++=intimacy
between ^in++++=between
his ^pp$+pp3+++=his
chief ^jjb+atrb+++=chief
guide ^nn++++=guide,
, ^zz++++=EXTRAWORD
Jake ^np++++=Jake
the ^ati++++=the
Swede ^nn++++=Swede,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
our ^pp$+pp1+++=our
men ^nns++++=men
that ^tht+rel+subj++=that
kept ^vprf+++xvbn+=kept
the ^ati++++=the
thing ^nn++++=thing
going ^vwbg+++xvbg+=going
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
went ^vbd+++xvbnx+=went
into ^in++++=into
camp ^nn++++=camp
on ^in++++=on
Beaver ^np+++??+=Beaver
Creek ^nn++++=Creek,
, ^zz++++=EXTRAWORD
fifty ^cd++++=fifty
miles ^nns++++=miles
and ^cc++++=and
more ^rbr++++=more
to ^in++++=to
the ^ati++++=the
west ^np+pl+++=west
of ^in++++=of
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
was ^vbd+bedz+vrb++=was
six ^cd++++=six
weeks ^nns++++=weeks
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seemed ^vbd+seem++xvbn+=seemed
as ^ql++++=as
many ^ap++++=many
months ^nns++++=months,
, ^zz++++=EXTRAWORD
for ^in++++=for
days ^nns++++=days
and ^cc++++=and
nights ^nns++++=nights
pass ^vb++++=pass
slowly ^rb++++=slowly
in ^in++++=in
these ^dt+dem+++=these
solitudes ^nns+++??+=solitudes
and ^cc++++=and
the ^ati++++=the
scale ^nn++++=scale
of ^in++++=of
time ^nn++++=time
changes ^nns++++=changes
wonderfully ^rb++++=wonderfully.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
men ^nns++++=men
always ^rb++++=always
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
by ^in++++=by
instinct ^nn++++=instinct
pretty ^rb++++=pretty
well ^rb++++=well
" ^zz++++="whar
whar ^nn+++??+=EXTRAWORD
them ^pp3o+pp3+++=them
other ^ap++++=other
fellows ^nns++++=fellows
was ^vbd+bedz+vrb++=was
movin ^nn+++??+=movin',"
'," ^nn+++??+=EXTRAWORD
but ^cc++++=but
in ^in++++=in
the ^ati++++=the
interval ^nn+nom+++=interval
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
across ^in+ppvb+++=across
their ^pp$+pp3+++=their
trails ^nns++++=trails,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
once ^rb+tm+++=once
so ^ql++++=so
much ^ap++++=much
as ^cs+sub+++=as
heard ^vbd+vprv++xvbn+=heard
