The ^ati++++=The
conversation ^nn+nom+++=conversation
drifted ^vbd+++xvbn+=drifted
smoothly ^rb++++=smoothly
and ^cc+phrs+++=and
pleasantly ^rb++++=pleasantly
along ^in++++=along
from ^in++++=from
weather ^nn++++=weather
to ^in++++=to
crops ^nns++++=crops,
, ^zz++++=EXTRAWORD
from ^in++++=from
crops ^nns++++=crops
to ^in++++=to
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
from ^in++++=from
literature ^nn++++=literature
to ^in++++=to
scandal ^nn++++=scandal,
, ^zz++++=EXTRAWORD
from ^in++++=from
scandal ^nn++++=scandal
to ^in++++=to
religion ^nn++++=religion;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
took ^vbd+++xvbn+=took
a ^at++++=a
random ^rb++++=random
jump ^vb++++=jump,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
landed ^vpsv++agls+xvbn+=landed
on ^in++++=on
the ^ati++++=the
subject ^nn++++=subject
of ^in++++=of
burglar ^nn+++??+=burglar
alarms ^nns++++=alarms.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
now ^rn+tm+++=now
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Mcwilliams ^np++++=McWilliams
showed ^vbd+vprv++xvbn+=showed
feeling ^nvbg+++xvbg+=feeling.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
I ^pp1a+pp1+++=I
perceive ^vb+vprv+tht0++=perceive
this ^dt+dem+++=this
sign ^nn++++=sign
on ^in++++=on
this ^dt+dem+++=this
man ^nn++++=man's
's ^$++++=EXTRAWORD
dial ^nn++++=dial,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
comprehend ^nn+++??+=comprehend
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lapse ^nn++++=lapse
into ^in++++=into
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
give ^vb++++=give
him ^pp3o+pp3+++=him
opportunity ^nn+nom+++=opportunity
to ^to+ncmp+++=to
unload ^vbi++++=unload
his ^pp$+pp3+++=his
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
Said ^j+++xvbn+=Said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
with ^in++++=with
but ^cc++++=but
ill ^jj++++=ill-controlled
- ^zz++++=EXTRAWORD
controlled ^vbd+++xvbn+=EXTRAWORD
emotion ^nn+nom+++=emotion:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
go ^vb++++=go
one ^cd1++++=one
single ^jj+atrb+++=single
cent ^nnu"++++=cent
on ^in++++=on
burglar ^nn+++??+=burglar
alarms ^nns++++=alarms,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Twain ^np++++=Twain--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
a ^at++++=a
single ^jj+atrb+++=single
cent ^nnu"++++=cent--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
