The ^ati++++=The
five ^cd++++=five
friends ^nns++++=friends
had ^vbd+hvd+aux++=had
finished ^vprf+++xvbnx+=finished
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
five ^cd++++=five
men ^nns++++=men
of ^in++++=of
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
mature ^jj++++=mature,
, ^zz++++=EXTRAWORD
rich ^jj++++=rich,
, ^zz++++=EXTRAWORD
three ^cd++++=three
married ^jj+++xvbn+=married,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
others ^aps++++=others
bachelors ^nns++++=bachelors.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
met ^vbd+++xvbnx+=met
like ^in++++=like
this ^dt+dem+++=this
every ^at++++=every
month ^nn++++=month
in ^in++++=in
memory ^nn++++=memory
of ^in++++=of
their ^pp$+pp3+++=their
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
dinner ^nn++++=dinner
they ^pp3a+pp3+++=they
chatted ^vbd+++xvbnx+=chatted
until ^in++++=until
two ^cd++++=two
o'clock ^rb++++=o'clock
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
remained ^vbd+++xvbn+=remained
intimate ^jj+atrb+++=intimate
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enjoying ^vbg+++xvbg+=enjoying
each ^ppls++++=each
other's ^ppls++++=other's
society ^nn++++=society,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
probably ^rb++++=probably
considered ^vbd+vprv++xvbn+=considered
these ^dt+dem+++=these
the ^ati++++=the
pleasantest ^jjt+atrb+++=pleasantest
evenings ^nns++++=evenings
of ^in++++=of
their ^pp$+pp3+++=their
lives ^nns++++=lives.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
talked ^vbd+++xvbnx+=talked
on ^in++++=on
every ^at++++=every
subject ^nn++++=subject,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
of ^in++++=of
what ^wdt+who+++=what
interested ^jj+atrb+++=interested
and ^cc+phrs+++=and
amused ^jj+atrb++xvbn+=amused
Parisians ^nn++++=Parisians.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
conversation ^nn+nom+++=conversation
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
the ^ati++++=the
majority ^nn+nom+++=majority
of ^in++++=of
salons ^nns+++??+=salons
elsewhere ^rb+cnj+++=elsewhere,
, ^zz++++=EXTRAWORD
a ^at++++=a
verbal ^jj+atrb+++=verbal
rehash ^nn++++=rehash
of ^in++++=of
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
lively ^jj++++=lively
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
Joseph ^np++++=Joseph
de ^&fw++++=de
Bardon ^np+++??+=Bardon,
, ^zz++++=EXTRAWORD
a ^at++++=a
celibate ^jj++++=celibate
living ^jj+++xvbg+=living
the ^ati++++=the
Parisian ^jj+atrb+++=Parisian
life ^nn++++=life
in ^in++++=in
its ^pp$+it+++=its
fullest ^jjt++++=fullest
and ^cc++++=and
most ^ql+emph+++=most
whimsical ^jj+atrb+++=whimsical
manner ^nn++++=manner.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
debauche ^nn+++??+=debauche
nor ^cc++neg++=nor
depraved ^jj++++=depraved,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
singular ^nn++++=singular,
, ^zz++++=EXTRAWORD
happy ^jj++++=happy
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
young ^jj++++=young,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
forty ^cd++++=forty.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
of ^in++++=of
the ^ati++++=the
world ^nn++++=world
in ^in++++=in
its ^pp$+it+++=its
widest ^jjt+atrb+++=widest
and ^cc+phrs+++=and
best ^jjt+atrb+++=best
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
gifted ^jj++++=gifted
with ^in++++=with
a ^at++++=a
brilliant ^jj++++=brilliant,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
profound ^jj++++=profound,
, ^zz++++=EXTRAWORD
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
with ^in++++=with
much ^ap++++=much
varied ^jj+atrb++xvbn+=varied
knowledge ^nn++++=knowledge,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
true ^jj+atrb+++=true
erudition ^nn+nom+++=erudition,
, ^zz++++=EXTRAWORD
ready ^jj+atrb+++=ready
comprehension ^nn++++=comprehension
without ^in++++=without
true ^jj+atrb+++=true
understanding ^nvbg+++xvbg+=understanding,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
from ^in++++=from
his ^pp$+pp3+++=his
observations ^nns+nom+++=observations,
, ^zz++++=EXTRAWORD
