The ^ati++++=The
Baron ^nn++++=Baron
Von ^&fw++++=Von
Koldwethout ^np+++??+=Koldwethout,
, ^zz++++=EXTRAWORD
of ^in++++=of
Grogzwig ^np+++??+=Grogzwig
in ^in++++=in
Germany ^np++++=Germany,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
as ^ql++++=as
likely ^jj++++=likely
a ^at++++=a
young ^jj+atrb+++=young
baron ^npt++++=baron
as ^ql++++=as
you ^pp2+pp2+++=you
would ^md+prd+++=would
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
see ^vbi+vprv+++=see.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
need ^nn++++=needn't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived
in ^in++++=in
a ^at++++=a
castle ^nn++++=castle,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course;
; ^zz++++=EXTRAWORD
neither ^dt++neg++=neither
need ^nn++++=need
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived
in ^in++++=in
an ^at++++=an
old ^jj+atrb+++=old
castle ^nn++++=castle;
; ^zz++++=EXTRAWORD
for ^in++++=for
what ^wdt+who+++=what
German ^jj+atrb+++=German
baron ^npt++++=baron
ever ^rb++++=ever
lived ^vbd+++xvbn+=lived
in ^in++++=in
a ^at++++=a
new ^jj+atrb+++=new
one ^pn++++=one?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
many ^ap++++=many
strange ^jj+atrb+++=strange
circumstances ^nns+nom+++=circumstances
connected ^vbd+++xvbn+=connected
with ^in++++=with
this ^dt+dem+++=this
venerable ^jj+atrb+++=venerable
building ^nvbg+++xvbg+=building,
, ^zz++++=EXTRAWORD
among ^in++++=among
which ^whp+rel+pied++=which,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
the ^ati++++=the
least ^rbt++++=least
startling ^jj++++=startling
and ^cc+phrs+++=and
mysterious ^jj++++=mysterious
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
when ^wrb+who+++=when
the ^ati++++=the
wind ^nn++++=wind
blew ^vbd+++xvbn+=blew,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
rumbled ^vprf+++xvbn+=rumbled
in ^in++++=in
the ^ati++++=the
chimneys ^nns++++=chimneys,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
even ^rb++++=even
howled ^vbd+++xvbn+=howled
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees
in ^in++++=in
the ^ati++++=the
neighboring ^jj+atrb+++=neighboring
forest ^nn++++=forest;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
when ^wrb+who+++=when
the ^ati++++=the
moon ^nn++++=moon
shone ^vbd+++xvbn+=shone,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
her ^pp$+pp3+++=her
way ^nn++++=way
through ^in++++=through
certain ^jj+atrb+++=certain
small ^jj+atrb+++=small
loopholes ^nns++++=loopholes
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
actually ^rb+amp+++=actually
made ^vbd+++xvbn+=made
some ^dti++++=some
parts ^nns++++=parts
of ^in++++=of
the ^ati++++=the
wide ^jj+atrb+++=wide
halls ^nns++++=halls
and ^cc++++=and
galleries ^nns+nom+++=galleries
quite ^abl++++=quite
light ^jj++++=light,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
others ^aps++++=others
in ^in++++=in
gloomy ^jj+atrb+++=gloomy
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
baron ^nn++++=baron's
's ^$++++=EXTRAWORD
ancestors ^nns++++=ancestors,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
short ^jj++++=short
of ^in++++=of
money ^nn++++=money,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
inserted ^vprf+++xvbnx+=inserted
a ^at++++=a
dagger ^nn++++=dagger
in ^in++++=in
a ^at++++=a
gentleman ^nn+nom+++=gentleman
who ^whp+rel+subj++=who
called ^vbd+++xvbn+=called
one ^cd1++++=one
night ^nn++++=night
to ^to++++=to
ask ^vbi++++=ask
his ^pp$+pp3+++=his
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
supposed ^vpsv++agls+xvbnx+=supposed
that ^tht+vcmp+++=that
these ^dt+dem+++=these
miraculous ^jj+atrb+++=miraculous
occurrences ^nns+nom+++=occurrences
took ^vbd+++xvbn+=took
place ^nn++++=place
in ^rb++++=in
consequence ^nn+nom+++=consequence.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
I ^pp1a+pp1+++=I
hardly ^rb+down+++=hardly
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
tha ^pp$++++=tha!
! ^zz++++=EXTRAWORD
t ^zz++++=t
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
either ^dtx++++=either,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
baron ^nn++++=baron's
's ^$++++=EXTRAWORD
ancestor ^nn++++=ancestor,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
an ^at++++=an
amiable ^jj+atrb+++=amiable
man ^nn++++=man,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
very ^ql+amp+++=very
sorry ^uh++++=sorry
afterwards ^rb+tm+++=afterwards
for ^in++++=for
having ^nn+nn+aux++=having
been ^vprf+ben+vrb+xvbn+=been
so ^ql++++=so
rash ^nn++++=rash,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laying ^nvbg+++xvbg+=laying
violent ^jj+atrb+++=violent
hands ^nns++++=hands
upon ^in++++=upon
a ^at++++=a
quantity ^nn+nom+++=quantity
of ^in++++=of
stone ^nn++++=stone
and ^cc++++=and
timber ^nn++++=timber
which ^whp+rel+subj++=which
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
a ^at++++=a
weaker ^jjr++++=weaker
baron ^npt++++=baron,
, ^zz++++=EXTRAWORD
built ^j+++xvbn+=built
a ^at++++=a
chapel ^nn++++=chapel
as ^ql++++=as
an ^at++++=an
apology ^nn++++=apology,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql++++=so
took ^vbd+++xvbn+=took
a ^at++++=a
receipt ^nn++++=receipt
from ^in++++=from
Heaven ^nn++++=Heaven,
, ^zz++++=EXTRAWORD
in ^rb++++=in
full ^rb"++++=full
of ^in++++=of
all ^abn++++=all
demands ^nns++++=demands.
. ^zz++++=EXTRAWORD
Talking ^vbg+++xvbg+=Talking
of ^in++++=of
the ^ati++++=the
baron ^nn++++=baron's
's ^$++++=EXTRAWORD
ancestor ^nn++++=ancestor
puts ^vbz++++=puts
me ^pp1o+pp1+++=me
in ^in++++=in
mind ^nn++++=mind
of ^in++++=of
the ^ati++++=the
baron ^nn++++=baron's
's ^vbz+bez+vrb++0=EXTRAWORD
great ^jj+atrb+++=great
claims ^vb++++=claims
to ^to+vcmp+++=to
respect ^vb++++=respect,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
score ^nn++++=score
of ^in++++=of
his ^pp$+pp3+++=his
pedigree ^nn+nom+++=pedigree.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
to ^to+jcmp+++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
many ^ap++++=many
ancestors ^nns++++=ancestors
the ^ati++++=the
baron ^npt++++=baron
had ^vb+hv+vrb++=had;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many
more ^rbr++++=more
than ^in++++=than
any ^dti++++=any
other ^ap++++=other
man ^nn++++=man
of ^in++++=of
his ^pp$+pp3+++=his
time ^nn++++=time;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
only ^rb+down+++=only
wish ^vb+vprv+++=wish
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
in ^in++++=in
these ^dt+dem+++=these
latter ^ap++++=latter
days ^nns++++=days,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
very ^ql+amp+++=very
hard ^jj+atrb+++=hard
thing ^nn++++=thing
upon ^in++++=upon
the ^ati++++=the
great ^jj+atrb+++=great
men ^nns++++=men
of ^in++++=of
past ^jjb+atrb+++=past
centuries ^nns++++=centuries,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
should ^md+nec+++=should
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
the ^ati++++=the
world ^nn++++=world
so ^rb++++=so
soon ^rb+cnj+++=soon,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
three ^cd++++=three
or ^cc++++=or
four ^cd++++=four
hundred ^cd++++=hundred
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
cannot ^md+pos+not++=cannot
reasonably ^rb++++=reasonably
be ^vb+be+aux++=be
expected ^vpsv++agls+xvbnx+=expected
to ^to+vcmp+++=to
have ^vbi++++=have
had ^vb+hv+vrb++=had
as ^ql++++=as
many ^ap++++=many
relations ^nns+nom+++=relations
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
born ^vpsv++agls+xvbnx+=born
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^jj+atrb+++=last
man ^nn++++=man,
, ^zz++++=EXTRAWORD
whoever ^whp+who+++=whoever
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
and ^cc++++=and
he ^pp3a+pp3+++=he
may ^md+pos+++=may
be ^vb+be+vrb++=be
a ^at++++=a
cobbler ^jjr++++=cobbler
or ^cc++++=or
some ^dti++++=some
low ^jj+atrb+++=low
vulgar ^jj+atrb+++=vulgar
dog ^nn++++=dog
for ^in++++=for
aught ^vbd+++xvbn+=aught
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know
will ^md+prd+++=will
have ^vb+hv+vrb++=have
a ^at++++=a
longer ^rbr++++=longer
pedigree ^nn+nom+++=pedigree
than ^in++++=than
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
nobleman ^nn+nom+++=nobleman
now ^rn+tm+++=now
alive ^jj++++=alive;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
contend ^vb+vpub+++=contend
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
fair ^jj++++=fair.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
Baron ^nn++++=Baron
Von ^&fw++++=Von
Koldwethout ^np+++??+=Koldwethout
of ^in++++=of
Grogwig ^np+++??+=Grogwig!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
fine ^jj++++=fine
swarthy ^jj++++=swarthy
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
with ^in++++=with
dark ^jj+atrb+++=dark
hair ^nn++++=hair
and ^cc++++=and
large ^jj+atrb+++=large
moustachios ^nns+++??+=moustachios,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
rode ^vbd+++xvbn+=rode
a ^at++++=a-hunting
- ^zz++++=EXTRAWORD
hunting ^nvbg+++xvbg+=EXTRAWORD
in ^in++++=in
clothes ^nns++++=clothes
of ^in++++=of
Lincoln ^np++++=Lincoln
green ^nn++++=green,
, ^zz++++=EXTRAWORD
with ^in++++=with
russet ^jj+atrb+++=russet
boots ^nns++++=boots
on ^in++++=on
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bugle ^nn++++=bugle
slung ^vbd+++xvbn+=slung
over ^in++++=over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
guard ^nn++++=guard
of ^in++++=of
a ^at++++=a
long ^jj+atrb+++=long
stage ^nn++++=stage.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
blew ^vbd+++xvbnx+=blew
this ^dt+dem+++=this
bugle ^nn+++??+=bugle,
, ^zz++++=EXTRAWORD
four ^cd++++=four-and-twenty
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
twenty ^cd++++=EXTRAWORD
other ^ap++++=other
gentlemen ^nns++++=gentlemen
of ^in++++=of
inferior ^jj+atrb+++=inferior
rank ^nn++++=rank,
, ^zz++++=EXTRAWORD
in ^in++++=in
Lincoln ^np++++=Lincoln
green ^nn++++=green
a ^rb++++=a
little ^rb"++++=little
coarser ^jjr++++=coarser,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
russet ^jj+atrb+++=russet
boots ^nns++++=boots
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
thicker ^jjr+atrb+++=thicker
soles ^nns++++=soles,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
out ^rp+pl+++=out
directly ^rb++++=directly;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
away ^rp+pl+++=away
galloped ^vbd+++xvbn+=galloped
the ^ati++++=the
whole ^jj+atrb+++=whole
train ^nn++++=train,
, ^zz++++=EXTRAWORD
with ^in++++=with
spears ^nns++++=spears
in ^in++++=in
their ^pp$+pp3+++=their
hands ^nns++++=hands
like ^in++++=like
lackered ^vbd+++xvbn+=lackered
area ^nn++++=area
railings ^nns+nom+++=railings,
, ^zz++++=EXTRAWORD
to ^to++++=to
hunt ^vbi++++=hunt
down ^rb+phrv+++=down
the ^ati++++=the
boars ^nns+++??+=boars,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
perhaps ^rb++++=perhaps
encounter ^nn+nom+++=encounter
a ^at++++=a
bear ^nn++++=bear:
: ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
latter ^ap++++=latter
case ^nn++++=case
the ^ati++++=the
baron ^npt++++=baron
killed ^vbd+++xvbn+=killed
him ^pp3o+pp3+++=him
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
greased ^jj+++xvbn+=greased
his ^pp$+pp3+++=his
whiskers ^nns+nom+++=whiskers
with ^in++++=with
him ^pp3o+pp3+++=him
afterwards ^rb+tm+++=afterwards.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
merry ^jj+atrb+++=merry
life ^nn++++=life
for ^in++++=for
the ^ati++++=the
Baron ^nn++++=Baron
of ^in++++=of
Grogzwig ^np+++??+=Grogzwig,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
merrier ^jjr++++=merrier
still ^rb++++=still
for ^in++++=for
the ^ati++++=the
baron ^nn++++=baron's
's ^$++++=EXTRAWORD
retainers ^nns+nom+++=retainers,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
drank ^vbd+++xvbn+=drank
Rhine ^np++++=Rhine
wine ^nn++++=wine
every ^at++++=every
night ^nn++++=night
till ^cs+sub+++=till
they ^pp3a+pp3+++=they
fell ^vbd+++xvbnx+=fell
under ^in++++=under
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
had ^vb+hv+vrb++=had
the ^ati++++=the
bottles ^nns++++=bottles
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
called ^vpsv++agls+xvbn+=called
for ^in+ppvb+++=for
pipes ^nns++++=pipes.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
were ^vbd+bed+vrb++=were
such ^abl++++=such
jolly ^jj++++=jolly,
, ^zz++++=EXTRAWORD
roystering ^jj+++xvbg+=roystering,
, ^zz++++=EXTRAWORD
rollicking ^jj++++=rollicking,
, ^zz++++=EXTRAWORD
merry ^jj++++=merry-making
- ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=EXTRAWORD
blades ^nns++++=blades,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
jovial ^jj+atrb+++=jovial
crew ^nn++++=crew
of ^in++++=of
Grogzwig ^np+++??+=Grogzwig.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
pleasures ^nns++++=pleasures
of ^in++++=of
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
pleasures ^nns++++=pleasures
of ^in++++=of
under ^in++++=under
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
require ^vb+vsua+++=require
a ^rb++++=a
little ^rb"++++=little
variety ^nn++++=variety;
; ^zz++++=EXTRAWORD
especially ^rb++++=especially
when ^wrb+who+++=when
the ^ati++++=the
same ^ap++++=same
five ^cd++++=five-and-twenty
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
twenty ^cd++++=EXTRAWORD
people ^nns++++=people
sit ^vb++++=sit
daily ^jj++++=daily
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
same ^ap++++=same
board ^nn++++=board,
, ^zz++++=EXTRAWORD
to ^to++++=to
discuss ^vbi++++=discuss
the ^ati++++=the
same ^ap++++=same
subjects ^nns++++=subjects,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tell ^vb++++=tell
the ^ati++++=the
same ^ap++++=same
stories ^nns++++=stories.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baron ^nn++++=baron
grew ^vbd+++xvbn+=grew
weary ^jj++++=weary,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wanted ^vbd+++xvbn+=wanted
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
to ^to+vcmp+++=to
quarrelling ^vbi+nom++xvbg+=quarrelling
with ^in++++=with
his ^pp$+pp3+++=his
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tried ^vbd+++xvbn+=tried
kicking ^vbg+++xvbg+=kicking
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
of ^in++++=of
them ^pp3o+pp3+++=them
every ^at++++=every
day ^nn++++=day
after ^in++++=after
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
change ^nn++++=change
at ^rb++++=at
first ^rb"++++=first;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
became ^vbd+++xvbn+=became
monotonous ^jj++++=monotonous
after ^in++++=after
a ^at++++=a
week ^nn++++=week
or ^cc++++=or
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
baron ^npt++++=baron
felt ^vbd+vprv++xvbn+=felt
quite ^abl++++=quite
out ^rp+pl+++=out
of ^in++++=of
sorts ^nns++++=sorts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cast ^vpsv++agls+xvbn+=cast
about ^in+strn+++=about,
, ^zz++++=EXTRAWORD
in ^in++++=in
despair ^nn++++=despair,
, ^zz++++=EXTRAWORD
for ^in++++=for
some ^dti++++=some
new ^jj+atrb+++=new
amusement ^nn+nom+++=amusement.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
night ^nn++++=night,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
day ^nn++++=day's
's ^$++++=EXTRAWORD
sport ^nn++++=sport
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
outdone ^nn+++??+=outdone
Nimrod ^np+++??+=Nimrod
or ^cc++++=or
Gillingwater ^np+nom++??+=Gillingwater,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
