The ^ati++++=The
old ^jj++++=old
fellow ^jjb++++=fellow
who ^whp+who+++=who
told ^vbd+vpub++xvbn+=told
that ^tht+vcmp+++=that
story ^nn++++=story
of ^in++++=of
dream ^nn++++=dream-transference
- ^zz++++=EXTRAWORD
transference ^nn+nom+++=EXTRAWORD
on ^in++++=on
a ^at++++=a
sleeping ^jj+++xvbg+=sleeping-car
- ^zz++++=EXTRAWORD
car ^nn++++=EXTRAWORD
at ^in++++=at
Christmas ^np++++=Christmas-time
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
club ^nn++++=club
on ^in++++=on
Easter ^np++++=Easter
Eve ^nn++++=Eve.
. ^zz++++=EXTRAWORD
Halson ^np+++??+=Halson
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
him ^pp3o+pp3+++=him
up ^rp++++=up
for ^in++++=for
the ^ati++++=the
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
easy ^jj+atrb+++=easy
rule ^nn++++=rule
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
very ^ql+amp+++=very
naturally ^rb++++=naturally
to ^in++++=to
the ^ati++++=the
Turkish ^jj+atrb+++=Turkish
room ^nn++++=room
for ^in++++=for
his ^pp$+pp3+++=his
after ^in++++=after-dinner
- ^zz++++=EXTRAWORD
dinner ^nn++++=EXTRAWORD
coffee ^nn++++=coffee
and ^cc++++=and
cigar ^nn++++=cigar.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^rb++++=all
rather ^rb++++=rather
liked ^vbd+++xvbn+=liked
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Minver ^np++++=Minver's
's ^$++++=EXTRAWORD
pose ^nn++++=pose
to ^to++++=to
be ^vbi++vrb++=be
critical ^jj+pred+++=critical
of ^in++++=of
the ^ati++++=the
simple ^jj+atrb+++=simple
friendliness ^nns+nom+++=friendliness
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
himself ^ppl+pp3+++=himself
at ^in++++=at
home ^nr++++=home
among ^in++++=among
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
feign ^nn+++??+=feign
a ^at++++=a
wish ^vb+vprv+++=wish
that ^tht+vcmp+++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
fewer ^ap++++=fewer
trains ^nns++++=trains
between ^in++++=between
Boston ^np++++=Boston
and ^cc++++=and
New ^jj+atrb+++=New
York ^np++++=York,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
old ^jj+atrb+++=old
Newton ^np++++=Newton
( ^zz++++=(that
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
name ^nn++++=name)
) ^zz++++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+vrb++=have
a ^at++++=a
better ^jjr+atrb+++=better
chance ^nn++++=chance
of ^in++++=of
staying ^xvbg+++xvbg+=staying
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
noticed ^vbd+vprv++xvbn+=noticed
that ^tht+vcmp+++=that
Minver ^np+++??+=Minver
was ^vbd+bedz+vrb++=was
always ^rb++++=always
a ^at++++=a
willing ^jj+atrb+++=willing
listener ^nn+nom+++=listener
to ^in++++=to
Newton ^np++++=Newton's
's ^$++++=EXTRAWORD
talk ^nn++++=talk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
sometimes ^rb++++=sometimes
hospitably ^jj++++=hospitably
offered ^jj+++xvbn+=offered
