The ^ati++++=The
chief ^jjb+atrb+++=chief
attendant ^nn+nom+++=attendant
of ^in++++=of
the ^ati++++=the
three ^cd++++=three
dynamos ^nns+++??+=dynamos
that ^tht+rel+++=that
buzzed ^jj+++xvbn+=buzzed
and ^cc+phrs+++=and
rattled ^jj+++xvbn+=rattled
at ^rb++++=at
Camberwell ^np+++??+=Camberwell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
kept ^vbd+++xvbn+=kept
the ^ati++++=the
electric ^jj+atrb+++=electric
railway ^nn++++=railway
going ^vwbg+++xvbg+=going,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
out ^rp+pl+++=out
of ^in++++=of
Yorkshire ^np++++=Yorkshire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
name ^nn++++=name
was ^vbd+bedz+vrb++=was
James ^np++++=James
Holroyd ^np+++??+=Holroyd.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
practical ^jj+atrb+++=practical
electrician ^nn++++=electrician,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
fond ^jj++++=fond
of ^in++++=of
whisky ^nn++++=whisky,
, ^zz++++=EXTRAWORD
a ^at++++=a
heavy ^jj++++=heavy
red ^jj++++=red-haired
- ^zz++++=EXTRAWORD
haired ^jj++++=EXTRAWORD
brute ^jjb++++=brute
with ^in++++=with
irregular ^nn++++=irregular
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
doubted ^vbd+vprv++xvbnx+=doubted
the ^ati++++=the
existence ^nn+nom+++=existence
of ^in++++=of
the ^ati++++=the
deity ^nn++++=deity,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
accepted ^vbn+vprv++xvbn+=accepted
Carnot ^np++++=Carnot's
's ^$++++=EXTRAWORD
cycle ^nn++++=cycle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
Shakespeare ^np++++=Shakespeare
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
him ^pp3o+pp3+++=him
weak ^jj++++=weak
in ^in++++=in
chemistry ^nn++++=chemistry.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
helper ^nn++++=helper
came ^vbd+++xvbn+=came
out ^rb+phrv+++=out
of ^in+ppvb+++=of
the ^ati++++=the
mysterious ^jj+atrb+++=mysterious
East ^np+pl+++=East,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Azuma ^np+++??+=Azuma-zi.
- ^zz++++=EXTRAWORD
zi ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Holroyd ^np+++??+=Holroyd
called ^vbd+++xvbn+=called
him ^pp3o+pp3+++=him
Pooh ^np+++??+=Pooh-bah.
- ^zz++++=EXTRAWORD
bah ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
Holroyd ^np+++??+=Holroyd
liked ^vbd+++xvbn+=liked
a ^at++++=a
nigger ^nn++++=nigger
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
would ^md+prd+++=would
stand ^vb++++=stand
kicking ^vbg+++xvbg+=kicking--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
habit ^nn++++=habit
with ^in++++=with
Holroyd ^np+++??+=Holroyd--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
pry ^nn++++=pry
into ^in++++=into
the ^ati++++=the
machinery ^nn+nom+++=machinery
and ^cc++++=and
try ^vb++++=try
to ^to+vcmp+++=to
learn ^vbi+vprv+++=learn
the ^ati++++=the
ways ^nns++++=ways
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Certain ^jj+atrb+++=Certain
odd ^jj+atrb+++=odd
possibilities ^nns+nom+++=possibilities
of ^in++++=of
the ^ati++++=the
negro ^nn++++=negro
mind ^vb+++??+=mind
brought ^vbd+++xvbn+=brought
into ^in++++=into
abrupt ^jj+atrb+++=abrupt
contact ^nn++++=contact
with ^in++++=with
the ^ati++++=the
crown ^nn++++=crown
of ^in++++=of
our ^pp$+pp1+++=our
civilisation ^nn+nom+++=civilisation
Holroyd ^np+++??+=Holroyd
never ^rb++++=never
fully ^rb+amp+++=fully
realised ^vbd+vprv++xvbn+=realised,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
just ^rb+emph+++=just
at ^in++++=at
the ^ati++++=the
end ^nn++++=end
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
some ^dti++++=some
inkling ^nn+nom+++=inkling
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
To ^to++++=To
define ^vbi++++=define
Azuma ^np+++??+=Azuma-zi
- ^zz++++=EXTRAWORD
zi ^nn+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
beyond ^in++++=beyond
ethnology ^nn+++??+=ethnology.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
negroid ^nn+++??+=negroid
than ^in++++=than
anything ^pn++++=anything
else ^rb+cnj+++=else,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
his ^pp$+pp3+++=his
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
curly ^jj+pred+++=curly
rather ^rb++++=rather
than ^in++++=than
frizzy ^nn+++??+=frizzy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
nose ^nn++++=nose
had ^vb+hv+vrb++=had
a ^at++++=a
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
skin ^nn++++=skin
was ^vbd+bedz+vrb++=was
brown ^jj+pred+++=brown
rather ^rb++++=rather
than ^in++++=than
black ^jj++++=black,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
whites ^nns++++=whites
of ^in++++=of
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
yellow ^jj+pred+++=yellow.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
broad ^jj+atrb+++=broad
cheekbones ^nns++++=cheekbones
and ^cc++++=and
narrow ^jj+atrb+++=narrow
chin ^nn++++=chin
gave ^vbd+++xvbn+=gave
his ^pp$+pp3+++=his
face ^nn++++=face
something ^pn++++=something
of ^in++++=of
the ^ati++++=the
viperine ^nn+++??+=viperine
V ^zz++++=V.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^nn++++=head,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
broad ^jj+pred+++=broad
behind ^in+strn+++=behind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
low ^jj++++=low
and ^cc+phrs+++=and
narrow ^jj++++=narrow
at ^rb++++=at
the ^ati++++=the
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
his ^pp$+pp3+++=his
brain ^nn++++=brain
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
twisted ^vpsv++agls+xvbnx+=twisted
round ^rb++++=round
in ^in++++=in
the ^ati++++=the
reverse ^jj+atrb+++=reverse
way ^nn++++=way
to ^in++++=to
a ^at++++=a
European ^jj+atrb+++=European's.
's. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
short ^jj+pred+++=short
of ^in++++=of
stature ^nn++++=stature
and ^cc++++=and
still ^rb+atrb+++=still
shorter ^jjr++++=shorter
of ^in++++=of
English ^nn++++=English.
. ^zz++++=EXTRAWORD
In ^in++++=In
conversation ^nn+nom+++=conversation
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
numerous ^jj+atrb+++=numerous
odd ^jj+atrb+++=odd
noises ^nns++++=noises
of ^in++++=of
no ^at++++=no
known ^vbd+vprv++xvbn+=known
marketable ^jj+atrb+++=marketable
value ^nn++++=value,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
infrequent ^jj+atrb+++=infrequent
words ^nns++++=words
were ^vbd+bed+aux++=were
carved ^vpsv++agls+xvbnx+=carved
and ^cc+phrs+++=and
wrought ^vpsv++agls+xvbn+=wrought
into ^in++++=into
heraldic ^jj+atrb+++=heraldic
grotesqueness ^nns+nom+++=grotesqueness.
. ^zz++++=EXTRAWORD
Holroyd ^np+++??+=Holroyd
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
elucidate ^nn+nom+++=elucidate
his ^pp$+pp3+++=his
religious ^jj+atrb+++=religious
beliefs ^nns++++=beliefs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and--especially
-- ^--+clp+++=EXTRAWORD
especially ^rb++++=EXTRAWORD
after ^in++++=after
whisky ^nn++++=whisky--lectured
-- ^--+clp+++=EXTRAWORD
lectured ^j+++xvbn+=EXTRAWORD
to ^in++++=to
him ^pp3o+pp3+++=him
against ^in++++=against
superstition ^nn+nom+++=superstition
and ^cc++++=and
missionaries ^nns++++=missionaries.
. ^zz++++=EXTRAWORD
Azuma ^np+++??+=Azuma-zi,
- ^zz++++=EXTRAWORD
zi ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
shirked ^xvbn+++xvbn+=shirked
