# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
Picture ^nn++++=Picture
in ^in++++=in
the ^ati++++=the
Horse ^nn++++=Horse-Car
- ^zz++++=EXTRAWORD
car ^nn++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
Minver ^np++++=Minver's
's ^$++++=EXTRAWORD
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
a ^rb++++=a
little ^rb"++++=little
painting ^nvbg+++xvbg+=painting
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
lately ^rb+tm+splt++=lately
cleaned ^vprf+++xvbnx+=cleaned,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
more ^rbr++++=more
cautiously ^rb++++=cautiously
expressed ^vbd+vpub+tht0+xvbn+=expressed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
" ^zz++++="rescued
rescued ^vbd+++xvbn+=EXTRAWORD
from ^in++++=from
the ^ati++++=the
consequences ^nns+nom+++=consequences
of ^in++++=of
somebody ^pn++++=somebody
else ^rb+cnj+++=else's
's ^vbz+bez+aux++0=EXTRAWORD
cleaning ^vbg+++xvbgx+=cleaning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stood ^vbd+++xvbn+=stood
upon ^in++++=upon
an ^at++++=an
easel ^nn++++=easel
near ^in+pl+++=near
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
represented ^vbd+++xvbn+=represented
a ^at++++=a
yellowish ^jj+atrb+++=yellowish
Italian ^jj+atrb+++=Italian
villa ^np++++=villa
with ^in++++=with
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
low ^jj+atrb+++=low
terrace ^nn++++=terrace,
, ^zz++++=EXTRAWORD
a ^at++++=a
black ^jj++++=black-green
- ^zz++++=EXTRAWORD
green ^nn++++=EXTRAWORD
file ^nn++++=file
of ^in++++=of
cypresses ^nns+nom++??+=cypresses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
hill ^nn++++=hill
withdrawing ^vwbg+++xvbg+=withdrawing
into ^in++++=into
that ^dt+dem+++=that
violet ^jj+atrb+++=violet
atmosphere ^nn++++=atmosphere
which ^whp+rel+subj++=which
seems ^vbz+seem+++=seems
natural ^jj++++=natural
in ^in++++=in
pictures ^nns++++=pictures
and ^cc++++=and
improbable ^jj++++=improbable
everywhere ^rb++++=everywhere
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Minver ^np+++??+=Minver
stepped ^vbd+++xvbn+=stepped
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
narrowing ^vbg+++xvbg+=narrowing
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
at ^in++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
Blakey ^np+++??+=Blakey
at ^in++++=at
his ^pp$+pp3+++=his
greatest ^jjt++++=greatest,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it's
