# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
Distribution ^nn+nom+++=Distribution
of ^in++++=of
Fear ^nn++++=Fear
Along ^in++++=Along
the ^ati++++=the
Rio ^np+++??+=Rio
Grande ^&fw++++=Grande,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
river ^nn++++=river
performs ^vbz++++=performs
its ^pp$+it+++=its
muddy ^jj+atrb+++=muddy
and ^cc+phrs+++=and
undecided ^jj+atrb+++=undecided
office ^nn++++=office
between ^in++++=between
two ^cd++++=two
republics ^nns++++=republics,
, ^zz++++=EXTRAWORD
courage ^nn+nom+++=courage
was ^vbd+bedz+vrb++=was
once ^rb+tm+++=once
a ^at++++=a
commodity ^nn+nom+++=commodity
more ^rbr++++=more
diligently ^rb++++=diligently
advertised ^xvbn+++xvbn+=advertised
than ^in++++=than
cattle ^nns++++=cattle,
, ^zz++++=EXTRAWORD
land ^nn++++=land,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
patent ^jj+atrb+++=patent
liver ^nn++++=liver
medicines ^nns++++=medicines.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
man ^nn++++=man
carried ^vbd+++xvbn+=carried
some ^dti++++=some
of ^in++++=of
it ^pp3+it+++=it
visibly ^rb++++=visibly
at ^in++++=at
his ^pp$+pp3+++=his
belt ^nn++++=belt;
; ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
wore ^vbd+++xvbn+=wore
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
angle ^nn++++=angle
of ^in++++=of
the ^ati++++=the
hat ^nn++++=hat;
; ^zz++++=EXTRAWORD
others ^aps++++=others
displayed ^jj+++xvbn+=displayed
it ^pp3+it+++=it
by ^in++++=by
sitting ^xvbg+++xvbg+=sitting
with ^in++++=with
their ^pp$+pp3+++=their
backs ^nns++++=backs
to ^to++++=to
open ^vbi++++=open
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
a ^at++++=a
posture ^nn++++=posture
fatal ^jj++++=fatal
to ^in++++=to
comfort ^nn++++=comfort
but ^cc++++=but
beneficial ^jj++++=beneficial
to ^in++++=to
reputation ^nn+nom+++=reputation.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
also ^rb++++=also
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
possessed ^xvbn+++xvbn+=possessed
courage ^np+nom+++=courage
in ^in++++=in
the ^ati++++=the
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
this ^dt+pdem+++=this
was ^vbd+bedz+aux++=was
considered ^vpsv++agls+xvbnx+=considered
an ^at++++=an
inconvenient ^jj+atrb+++=inconvenient
place ^nn++++=place
for ^in++++=for
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
concealed ^vbd+++xvbn+=concealed
from ^in++++=from
the ^ati++++=the
public ^nn++++=public.
. ^zz++++=EXTRAWORD
Texas ^np++++=Texas
Ranger ^np+++??+=Ranger
Bob ^np++++=Bob
Buckley ^np++++=Buckley
had ^vb+hv+vrb++=had
more ^rbr++++=more
courage ^nn+nom+++=courage
than ^in++++=than
any ^dti++++=any
man ^nn++++=man
between ^in++++=between
Brownsville ^np+++??+=Brownsville
and ^cc++++=and
the ^ati++++=the
Pecos ^np+++??+=Pecos.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
also ^rb++++=also
a ^at++++=a
coward ^nn++++=coward.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
be ^vb+be+vrb++=be
accurate ^jj+pred+++=accurate
in ^in++++=in
this ^dt+dem+++=this
distinction ^nn+nom+++=distinction,
, ^zz++++=EXTRAWORD
for ^in++++=for
justice ^nn++++=justice,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
once ^rb+tm+++=once
mislaid ^nn+++??+=mislaid
her ^pp3o+pp3+++=her
spectacles ^nns++++=spectacles
on ^in++++=on
the ^ati++++=the
frontier ^nn+nom+++=frontier,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
suffered ^vprf+++xvbnx+=suffered
ever ^rb++++=ever
since ^cs+sub+++=since
from ^in++++=from
the ^ati++++=the
testimony ^nn++++=testimony
of ^in++++=of
excited ^xvbn+++xvbn+=excited
witnesses ^nns+nom+++=witnesses.
. ^zz++++=EXTRAWORD
Buckley ^np++++=Buckley
