# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
House ^nn++++=House
with ^in++++=with
the ^ati++++=the
Green ^jj+atrb+++=Green
Shutters ^nns+nom+++=Shutters
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
more ^ql++++=more
matters ^nns+nom+++=matters
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
than ^in++++=than
your ^pp$+pp2+++=your
little ^jj+atrb+++=little
philosophy ^nn++++=philosophy
accounts ^nns++++=accounts
for ^in+strn+++=for,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Rita ^np++++=Rita,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
fastened ^vbd+++xvbnx+=fastened
one ^cd1++++=one
glove ^nn++++=glove
and ^cc++++=and
watched ^vbd+++xvbn+=watched
Camillo ^np+++??+=Camillo
in ^in++++=in
the ^ati++++=the
mirror ^nn++++=mirror.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
misquoted ^vprf+++xvbnx+=misquoted
the ^ati++++=the
prince ^nn++++=prince
of ^in++++=of
Denmark ^np++++=Denmark,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
such ^abl++++=such
pretty ^rb++++=pretty
conviction ^nn+nom+++=conviction
that ^tht+ncmp+++=that
Shakespeare ^np++++=Shakespeare,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
been ^vprf+ben+aux+xvbnx+=been
present ^vb++++=present,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
have ^vb+hv+aux++=have
forgiven ^vprf+++xvbnx+=forgiven
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Camillo ^np+++??+=Camillo
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
disliked ^vbd+++xvbnx+=disliked
superstition ^nn+nom+++=superstition
in ^in++++=in
other ^ap++++=other
people ^nns++++=people,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
defect ^nn++++=defect
of ^in++++=of
intelligence ^nn+nom+++=intelligence;
; ^zz++++=EXTRAWORD
in ^in++++=in
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
took ^vbd+++xvbn+=took
another ^dt++++=another
name ^nn++++=name.
. ^zz++++=EXTRAWORD
" ^zz++++="What
