url	title	collection_title	author	story_id	word_count	source_path	within_iqr	selected
https://americanliterature.com/author/eleanor-hallowell-abbott/short-story/peace-on-earth-good-will-to-dogs	Peace on Earth, Good-Will to Dogs		Eleanor Hallowell Abbott	4000_story_0001	5616	corpus/4000_stories_fixed/4000_story_0001.txt	False	False
https://americanliterature.com/author/eleanor-hallowell-abbott/short-story/the-indiscreet-letter	The Indiscreet Letter		Eleanor Hallowell Abbott	4000_story_0002	5721	corpus/4000_stories_fixed/4000_story_0002.txt	False	False
https://americanliterature.com/author/achmed-abdullah/short-story/an-act-of-piety	An Act of Piety		Achmed Abdullah	4000_story_0003	5722	corpus/4000_stories_fixed/4000_story_0003.txt	False	False
https://americanliterature.com/author/achmed-abdullah/short-story/an-indian-jataka	An Indian Jataka		Achmed Abdullah	4000_story_0004	4424	corpus/4000_stories_fixed/4000_story_0004.txt	True	True
https://americanliterature.com/author/achmed-abdullah/short-story/fear	Fear		Achmed Abdullah	4000_story_0005	3470	corpus/4000_stories_fixed/4000_story_0005.txt	True	True
https://americanliterature.com/author/achmed-abdullah/short-story/strength-of-the-little-thin-thread	Strength of the Little Thin Thread		Achmed Abdullah	4000_story_0006	1767	corpus/4000_stories_fixed/4000_story_0006.txt	False	False
https://americanliterature.com/author/achmed-abdullah/short-story/the-dance-on-the-hill	The Dance on the Hill		Achmed Abdullah	4000_story_0007	2957	corpus/4000_stories_fixed/4000_story_0007.txt	True	True
https://americanliterature.com/author/achmed-abdullah/short-story/the-incubus	The Incubus		Achmed Abdullah	4000_story_0008	4071	corpus/4000_stories_fixed/4000_story_0008.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/a-college-vagabond	A College Vagabond		Andy Adams	4000_story_0009	4374	corpus/4000_stories_fixed/4000_story_0009.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/a-question-of-possession	A Question of Possession		Andy Adams	4000_story_0010	2330	corpus/4000_stories_fixed/4000_story_0010.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/around-the-spade-wagon	Around the Spade Wagon		Andy Adams	4000_story_0011	5771	corpus/4000_stories_fixed/4000_story_0011.txt	False	False
https://americanliterature.com/author/andy-adams/short-story/at-comanche-ford	At Comanche Ford		Andy Adams	4000_story_0012	6100	corpus/4000_stories_fixed/4000_story_0012.txt	False	False
https://americanliterature.com/author/andy-adams/short-story/a-winter-round-up	A Winter Round-Up		Andy Adams	4000_story_0013	3953	corpus/4000_stories_fixed/4000_story_0013.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/bad-medicine	"""Bad Medicine"""		Andy Adams	4000_story_0014	3808	corpus/4000_stories_fixed/4000_story_0014.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/drifting-north	Drifting North		Andy Adams	4000_story_0015	5887	corpus/4000_stories_fixed/4000_story_0015.txt	False	False
https://americanliterature.com/author/andy-adams/short-story/in-the-hands-of-his-friends	In the Hands of His Friends		Andy Adams	4000_story_0016	4888	corpus/4000_stories_fixed/4000_story_0016.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/rangering	Rangering		Andy Adams	4000_story_0017	6104	corpus/4000_stories_fixed/4000_story_0017.txt	False	False
https://americanliterature.com/author/andy-adams/short-story/seigermans-per-cent	Seigerman's Per Cent		Andy Adams	4000_story_0018	5309	corpus/4000_stories_fixed/4000_story_0018.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/the-double-trail	The Double Trail		Andy Adams	4000_story_0019	5477	corpus/4000_stories_fixed/4000_story_0019.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/the-passing-of-peg-leg	The Passing of Peg-Leg		Andy Adams	4000_story_0020	4351	corpus/4000_stories_fixed/4000_story_0020.txt	True	True
https://americanliterature.com/author/andy-adams/short-story/the-ransom-of-don-ramon-mora	The Ransom of Don Ramon Mora		Andy Adams	4000_story_0021	5860	corpus/4000_stories_fixed/4000_story_0021.txt	False	False
https://americanliterature.com/author/andy-adams/short-story/the-story-of-a-poker-steer	The Story of a Poker Steer		Andy Adams	4000_story_0022	5372	corpus/4000_stories_fixed/4000_story_0022.txt	True	True
https://americanliterature.com/author/george-ade/short-story/the-fable-of-the-kid-who-shifted-his-ideal	The Fable of the Kid Who Shifted His Ideal		George Ade	4000_story_0023	344	corpus/4000_stories_fixed/4000_story_0023.txt	False	False
https://americanliterature.com/author/george-ade/short-story/the-fable-of-the-man-who-didnt-care-for-storybooks	The Fable of the Man Who Didn't Care for Storybooks		George Ade	4000_story_0024	583	corpus/4000_stories_fixed/4000_story_0024.txt	False	False
https://americanliterature.com/author/george-ade/short-story/the-fable-of-the-parents-who-tinkered-with-the-offspring	The Fable of the Parents Who Tinkered with the Offspring		George Ade	4000_story_0025	423	corpus/4000_stories_fixed/4000_story_0025.txt	False	False
https://americanliterature.com/author/george-ade/short-story/the-fable-of-the-preacher-who-flew-his-kite-but-not-because-he-wished-to-do-so	The Fable of the Preacher Who Flew His Kite, But Not Because He Wished to Do So		George Ade	4000_story_0026	895	corpus/4000_stories_fixed/4000_story_0026.txt	False	False
https://americanliterature.com/author/george-ade/short-story/the-fable-of-the-two-mandolin-players-and-his-willing-performer	The Fable of the Two Mandolin Players and His Willing Performer		George Ade	4000_story_0027	1381	corpus/4000_stories_fixed/4000_story_0027.txt	False	False
https://americanliterature.com/author/aesop/short-story/a-raven-and-a-swan	A Raven And A Swan		Aesop	4000_story_0028	135	corpus/4000_stories_fixed/4000_story_0028.txt	False	False
https://americanliterature.com/author/aesop/short-story/belling-the-cat	Belling The Cat		Aesop	4000_story_0029	211	corpus/4000_stories_fixed/4000_story_0029.txt	False	False
https://americanliterature.com/author/aesop/short-story/hercules-and-the-wagoner	Hercules And The Wagoner		Aesop	4000_story_0030	190	corpus/4000_stories_fixed/4000_story_0030.txt	False	False
https://americanliterature.com/author/aesop/short-story/jupiter-and-the-monkey	Jupiter And The Monkey		Aesop	4000_story_0031	101	corpus/4000_stories_fixed/4000_story_0031.txt	False	False
https://americanliterature.com/author/aesop/short-story/mercury-and-the-woodman	Mercury And The Woodman		Aesop	4000_story_0032	435	corpus/4000_stories_fixed/4000_story_0032.txt	False	False
https://americanliterature.com/author/aesop/short-story/the-animals-and-the-plague	The Animals And The Plague		Aesop	4000_story_0033	441	corpus/4000_stories_fixed/4000_story_0033.txt	False	False
https://americanliterature.com/author/aesop/short-story/the-ant-and-the-dove	The Ant And The Dove		Aesop	4000_story_0034	104	corpus/4000_stories_fixed/4000_story_0034.txt	False	False
https://americanliterature.com/author/aesop/short-story/the-ant-and-the-grasshopper	The Ant And The Grasshopper		Aesop	4000_story_0035	139	corpus/4000_stories_fixed/4000_story_0035.txt	False	False
https://americanliterature.com/author/aesop/short-story/the-ass-and-his-driver	The Ass And His Driver		Aesop	4000_story_0036	153	corpus/4000_stories_fixed/4000_story_0036.txt	False	False
https://americanliterature.com/author/aesop/short-story/the-ass-and-his-purchaser	The Ass and His Purchaser		Aesop	4000_story_0037	165	corpus/4000_stories_fixed/4000_story_0037.txt	False	False
https://americanliterature.com/author/aesop/short-story/the-ass-and-its-shadow	The Ass And Its Shadow		Aesop	4000_story_0038	166	corpus/4000_stories_fixed/4000_story_0038.txt	False	False
