# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
The ^ati++++=The
Snow ^nn++++=Snow
That ^tht+rel+++=That
Remembered ^jj+++xvbn+=Remembered
Us ^pp1o+pp1+++=Us
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
look ^vb++++=look
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
find ^vb+vprv+++=find
one ^cd1++++=one
Christmas ^np++++=Christmas
by ^in++++=by
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+aux++=have
packed ^vprf+++xvbnx+=packed
together ^nn+nom+++=together
like ^in++++=like
flakes ^nns++++=flakes
against ^in++++=against
a ^at++++=a
window ^nn++++=window,
, ^zz++++=EXTRAWORD
each ^dt++++=each
with ^in++++=with
its ^pp$+it+++=its
own ^ap++++=own
small ^jj+atrb+++=small
shape ^nn++++=shape,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
all ^abn++++=all
making ^jj+++xvbg+=making
the ^ati++++=the
same ^ap++++=same
bright ^jj+atrb+++=bright
drift ^nn++++=drift.
. ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
me ^pp1o+pp1+++=me
whether ^cs+who+++=whether
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
year ^nn++++=year
of ^in++++=of
the ^ati++++=the
red ^jj+atrb+++=red
sledge ^nn+++??+=sledge,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
year ^nn++++=year
Uncle ^nn++++=Uncle
Glyn ^np++++=Glyn
swallowed ^vbd+++xvbn+=swallowed
a ^at++++=a
threepenny ^nn+++??+=threepenny
bit ^nn++++=bit,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
winter ^nn++++=winter
the ^ati++++=the
sea ^nn++++=sea
froze ^vbd+++xvbn+=froze
in ^in++++=in
the ^ati++++=the
horse ^nn++++=horse
troughs ^nns++++=troughs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
tell ^vb++++=tell
you ^pp2+pp2+++=you
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
certainly ^rb+cnj+++=certainly,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
year ^nn++++=year;
; ^zz++++=EXTRAWORD
though ^cs+sub+++=though
perhaps ^rb++++=perhaps
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
three ^cd++++=three
years ^nns++++=years,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
no ^at++++=no
year ^nn++++=year
that ^tht+rel+subj++=that
ever ^rb++++=ever
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
a ^at++++=a
calendar ^nn++++=calendar.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
always ^rb++++=always
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
over ^in++++=over
our ^pp$+pp1+++=our
Welsh ^jj+atrb+++=Welsh
town ^nn++++=town
from ^in++++=from
the ^ati++++=the
dark ^jj+atrb+++=dark
shoulder ^nn+nom+++=shoulder
of ^in++++=of
the ^ati++++=the
hills ^nns++++=hills
and ^cc++++=and
smothered ^vbd+++xvbn+=smothered
the ^ati++++=the
chimneys ^nns++++=chimneys,
, ^zz++++=EXTRAWORD
softened ^j+++xvbn+=softened
the ^ati++++=the
chapel ^nn++++=chapel
roofs ^nns++++=roofs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vbd+++xvbn+=laid
a ^at++++=a
clean ^jj+atrb+++=clean
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
crooked ^jj+atrb+++=crooked
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
filled ^vbd+++xvbn+=filled
the ^ati++++=the
alleys ^nns++++=alleys
where ^wrb+who+++=where
dustbins ^vbz+++??+=dustbins
slept ^vprf+++xvbn+=slept,
, ^zz++++=EXTRAWORD
buttoned ^j+++xvbn+=buttoned
the ^ati++++=the
harbour ^nn++++=harbour
boats ^nns++++=boats
in ^in++++=in
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turned ^vbd+++xvbn+=turned
the ^ati++++=the
beach ^nn++++=beach
into ^in++++=into
a ^at++++=a
cold ^jj+atrb+++=cold
country ^nn++++=country
without ^in++++=without
footprints ^nns++++=footprints.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
the ^ati++++=the
lamps ^nns++++=lamps
shone ^vbd+++xvbn+=shone
inside ^jjb++++=inside
their ^pp$+pp3+++=their
glass ^nn++++=glass
bubbles ^nns++++=bubbles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
snow ^nn++++=snow
went ^vbd+++xvbn+=went
endlessly ^rb++++=endlessly
past ^nn++++=past
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
stars ^nns++++=stars
had ^vbd+hvd+aux++=had
broken ^vprf+++xvbnx+=broken
loose ^jj++++=loose
and ^cc++++=and
were ^vbd+bed+aux++=were
drifting ^vbg+++xvbgx+=drifting
down ^rp++++=down
to ^in++++=to
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
it ^pp3+it+++=it
really ^rb+emph+++=really
always ^rb++++=always
snowing ^vbg+++xvbg+=snowing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
ask ^vb++++=ask.
. ^zz++++=EXTRAWORD
Always ^rb++++=Always.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
because ^cs+cos+++=because
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
looking ^vbg+++xvbgx+=looking
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
wrong ^jj+atrb+++=wrong
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Christmas ^np++++=Christmas
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
best ^jjt++++=best
which ^whp+who+++=which
