# ^zz++++=##
# ^zz++++=EXTRAWORD
The ^ati++++=THE
Price ^nn++++=PRICE
Of ^in++++=OF
Cleopatra ^np+++??+=CLEOPATRA
# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Charsky ^np+++??+=Charsky
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
unfortunate ^jj+atrb+++=unfortunate
men ^nns++++=men
whom ^whp+rel+obj++=whom
nature ^nn++++=nature
has ^vbz+hvz+aux++=has
endowed ^vprf+++xvbnx+=endowed
with ^in++++=with
a ^at++++=a
talent ^nn++++=talent
and ^cc++++=and
society ^nn++++=society
has ^vbz+hvz+aux++=has
punished ^vprf+++xvbnx+=punished
for ^in++++=for
possessing ^xvbg+++xvbg+=possessing
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wrote ^vbd+vprv++xvbnx+=wrote
verses ^nns++++=verses.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
occupation ^nn+nom+++=occupation,
, ^zz++++=EXTRAWORD
innocent ^jj++++=innocent
enough ^qlp++++=enough
when ^wrb+who+++=when
practised ^vpsv++by+xvbn+=practised
by ^in++++=by
a ^at++++=a
councillor ^nn++++=councillor's
's ^$++++=EXTRAWORD
daughter ^nn+nom+++=daughter
in ^in++++=in
an ^at++++=an
album ^nn++++=album,
, ^zz++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
guardsman ^nn+nom+++=guardsman
during ^in++++=during
his ^pp$+pp3+++=his
confinement ^nn+nom+++=confinement
to ^in++++=to
barracks ^nns++++=barracks,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
by ^in++++=by
a ^at++++=a
vice ^nn++++=vice-governor
- ^zz++++=EXTRAWORD
governor ^npt++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
occasion ^nn++++=occasion
of ^in++++=of
His ^pp$+pp3+++=His
Majesty ^np++++=Majesty's
's ^$++++=EXTRAWORD
birthday ^nn++++=birthday,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
in ^in++++=in
Charsky ^np+++??+=Charsky
a ^at++++=a
settled ^jj+atrb++xvbn+=settled
vocation ^nn+nom+++=vocation;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
that ^dt+dem+++=that
reason ^nn++++=reason
alone ^rb++++=alone
it ^pp3+it+++=it
exposed ^vbd+++xvbn+=exposed
him ^pp3o+pp3+++=him
to ^in++++=to
attentions ^nns+nom+++=attentions
which ^whp+rel+obj++=which
his ^pp$+pp3+++=his
pride ^nn++++=pride
found ^vbd+vprv++xvbn+=found
intolerable ^jj++++=intolerable.
. ^zz++++=EXTRAWORD
Wherever ^nn+nom+++=Wherever
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
questions ^nns+nom+++=questions
awaited ^vbd+++xvbn+=awaited
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Haven't
have ^vb+hv+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
written ^vbd+++xvbn+=written
anything ^pn++++=anything
new ^jj++++=new?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
give ^vb++++=give
us ^pp1o+pp1+++=us
another ^dt++++=another
little ^ap++++=little
poem ^nn++++=poem?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
improvise ^vb++++=improvise
something ^pn++++=something
upon ^in++++=upon
my ^pp$+pp1+++=my
fan ^nn++++=fan!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
One ^cd1++++=One
lady ^nn++++=lady
begged ^vbd+++xvbn+=begged
him ^pp3o+pp3+++=him
to ^to++++=to
celebrate ^nn+nom+++=celebrate
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
her ^pp$+pp3+++=her
spaniel ^nn++++=spaniel;
; ^zz++++=EXTRAWORD
another ^dt++++=another
required ^jj+++xvbn+=required
an ^at++++=an
inscription ^nn+nom+++=inscription
for ^in++++=for
a ^at++++=a
grotto ^nn+++??+=grotto
on ^in++++=on
her ^pp3o+pp3+++=her
estate ^npl++++=estate;
; ^zz++++=EXTRAWORD
a ^at++++=a
young ^jj+atrb+++=young
cornet ^nn++++=cornet,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
quarrelled ^vprf+++xvbn+=quarrelled
with ^in++++=with
his ^pp$+pp3+++=his
mistress ^nns+nom+++=mistress,
, ^zz++++=EXTRAWORD
demanded ^j+++xvbn+=demanded
a ^at++++=a
satire ^nn++++=satire
upon ^in++++=upon
the ^ati++++=the
entire ^jjb+atrb+++=entire
female ^nn++++=female
sex ^nn++++=sex.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
people ^nns++++=people
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
never ^rb++splt++=never
opened ^vprf+++xvbnx+=opened
a ^at++++=a
book ^nn++++=book
considered ^vwbn+vprv+tht0+xvbn+=considered
themselves ^ppls+pp3+++=themselves
entitled ^vbd+++xvbn+=entitled
to ^to++++=to
discuss ^vbi++++=discuss
his ^pp$+pp3+++=his
inspiration ^nn+nom+++=inspiration,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
poetry ^nn++++=poetry
were ^vbd+bed+vrb++=were
a ^at++++=a
mineral ^nn++++=mineral
spring ^vb++++=spring
maintained ^vbd+vpub++xvbn+=maintained
for ^in++++=for
the ^ati++++=the
refreshment ^nn+nom+++=refreshment
of ^in++++=of
the ^ati++++=the
public ^nn++++=public.
. ^zz++++=EXTRAWORD
Charsky ^np+++??+=Charsky
suffered ^vbd+++xvbn+=suffered
more ^rbr++++=more
acutely ^rb++++=acutely
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
belonged ^vbd+++xvbnx+=belonged
by ^in++++=by
birth ^nn++++=birth,
, ^zz++++=EXTRAWORD
fortune ^nn++++=fortune
and ^cc++++=and
inclination ^nn+nom+++=inclination
to ^to+ncmp+++=to
the ^ati++++=the
fashionable ^jj+atrb+++=fashionable
world ^nn++++=world.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
house ^npl++++=house
stood ^vbd+++xvbn+=stood
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
best ^jjt+atrb+++=best
quarters ^nns+nom+++=quarters
of ^in++++=of
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Petersburg ^np++++=Petersburg;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
carriage ^nn+nom+++=carriage
was ^vbd+bedz+vrb++=was
faultless ^jj+pred+++=faultless;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
linen ^nn++++=linen
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
Paris ^np++++=Paris;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
dinners ^nns+nom+++=dinners,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
understood ^vbd+vprv++xvbnx+=understood
little ^ap++++=little
of ^in++++=of
cuisine ^nn++++=cuisine,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
praised ^vpsv++by+xvbnx+=praised
by ^in++++=by
people ^nns++++=people
who ^whp+rel+subj++=who
understood ^vbd+vprv++xvbn+=understood
still ^jj+pred+++=still
less ^rbr++++=less.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
attended ^vbd+++xvbnx+=attended
races ^nns++++=races
and ^cc++++=and
spoke ^vpsv++agls+xvbn+=spoke
of ^in++++=of
English ^jj+atrb+++=English
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
distinguish ^vb++++=distinguish
a ^at++++=a
hunter ^nn++++=hunter
from ^in++++=from
a ^at++++=a
post ^nn++++=post-horse
- ^zz++++=EXTRAWORD
horse ^nn++++=EXTRAWORD
without ^in++++=without
first ^rb++++=first
observing ^vbg+vprv++xvbg+=observing
the ^ati++++=the
saddle ^nn++++=saddle.
. ^zz++++=EXTRAWORD
At ^rb++++=At
cards ^nns++++=cards
he ^pp3a+pp3+++=he
lost ^vbd+++xvbnx+=lost
with ^in++++=with
a ^at++++=a
composure ^nn++++=composure
mistaken ^vwbn+++xvbn+=mistaken
for ^in++++=for
skill ^nn++++=skill.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
theatre ^nn++++=theatre
he ^pp3a+pp3+++=he
occupied ^vbd+++xvbnx+=occupied
a ^at++++=a
conspicuous ^jj+atrb+++=conspicuous
box ^nn++++=box
and ^cc++++=and
listened ^vbd+++xvbn+=listened
chiefly ^rb++++=chiefly
to ^in++++=to
the ^ati++++=the
conversation ^nn+nom+++=conversation
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
In ^rb++++=In
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
spared ^vbd+++xvbnx+=spared
no ^at++++=no
pains ^nns++++=pains
to ^to++++=to
pass ^vbi++++=pass
for ^in++++=for
an ^at++++=an
agreeable ^jj++++=agreeable
and ^cc+phrs+++=and
useless ^jj+atrb+++=useless
young ^jj+atrb+++=young
man ^nn++++=man.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
fame ^nn++++=fame,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
indiscreet ^jj+atrb+++=indiscreet
chambermaid ^nn+++??+=chambermaid,
, ^zz++++=EXTRAWORD
continually ^rb++++=continually
betrayed ^vbd+++xvbn+=betrayed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
A ^at++++=A
new ^jj+atrb+++=new
poem ^nn++++=poem,
, ^zz++++=EXTRAWORD
copied ^xvbn+++xvbn+=copied
by ^in++++=by
a ^at++++=a
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
circulate ^nn+nom+++=circulate
through ^in++++=through
twenty ^cd++++=twenty
drawing ^nvbg+++xvbg+=drawing
rooms ^nns++++=rooms
before ^cs+sub+++=before
Charsky ^np+++??+=Charsky
had ^vbd+hvd+aux++=had
revised ^vprf+++xvbnx+=revised
its ^pp$+it+++=its
final ^jj+atrb+++=final
stanza ^nn+++??+=stanza.
. ^zz++++=EXTRAWORD
An ^at++++=An
elegy ^nn++++=elegy
written ^vbd+++xvbn+=written
at ^rb++++=at
midnight ^nn++++=midnight
in ^in++++=in
solitude ^nn++++=solitude
was ^vbd+bedz+aux++=was
recited ^vpsv++agls+xvbnx+=recited
next ^ap++++=next
morning ^nn++++=morning
by ^in++++=by
a ^at++++=a
young ^jj+atrb+++=young
lady ^nn++++=lady
between ^in++++=between
a ^at++++=a
polonaise ^vb++++=polonaise
and ^cc++++=and
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
Gentlemen ^nns++++=Gentlemen
who ^whp+rel+subj++=who
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
offended ^vpsv++agls+xvbnx+=offended
had ^vb+hv+aux++=had
anyone ^pn++++=anyone
inquired ^vbd+++xvbn+=inquired
into ^in++++=into
their ^pp$+pp3+++=their
accounts ^nns++++=accounts
asked ^vbd+vsua++xvbn+=asked
Charsky ^np+++??+=Charsky,
, ^zz++++=EXTRAWORD
without ^in++++=without
ceremony ^nn++++=ceremony,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
much ^rb++++=much
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
received ^vprf+++xvbnx+=received
from ^in++++=from
his ^pp$+pp3+++=his
publisher ^nn+nom+++=publisher.
. ^zz++++=EXTRAWORD
Certain ^jj+atrb+++=Certain
venerable ^jj+atrb+++=venerable
Maecenases ^np+++??+=Maecenases
offered ^vbd+++xvbn+=offered
advice ^nn++++=advice.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
recommended ^vbn+vsua++xvbn+=recommended
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
write ^vb++++=write
something ^pn++++=something
national ^jj++++=national;
; ^zz++++=EXTRAWORD
another ^dt++++=another
urged ^jj+++xvbn+=urged
him ^pp3o+pp3+++=him
toward ^in++++=toward
morality ^nn+nom+++=morality;
; ^zz++++=EXTRAWORD
a ^at++++=a
third ^nn++++=third,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
seen ^vprf+++xvbnx+=seen
Goethe ^np++++=Goethe
in ^in++++=in
Carlsbad ^np+++??+=Carlsbad,
, ^zz++++=EXTRAWORD
assured ^xvbn+++xvbn+=assured
him ^pp3o+pp3+++=him
