The ^ati++++=The
town ^nn++++=town
of ^in++++=of
Bellwether ^np+nom++??+=Bellwether
had ^vb+hv+vrb++=had
no ^at++++=no
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
clocks ^nns++++=clocks
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
Brass ^nn++++=Brass
clocks ^nns++++=clocks
above ^jjb+atrb+++=above
shop ^nn++++=shop
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
watches ^vbz++++=watches
tucked ^vwbn+++xvbn+=tucked
into ^in++++=into
waistcoats ^nns+++??+=waistcoats,
, ^zz++++=EXTRAWORD
painted ^jj+atrb++xvbn+=painted
clockfaces ^nns+++??+=clockfaces
in ^in++++=in
kitchens ^nns++++=kitchens,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
great ^jj+atrb+++=great
black ^jj+atrb+++=black
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
tower ^nn++++=tower
above ^jjb++++=above
the ^ati++++=the
town ^nn++++=town
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
on ^in++++=on
an ^at++++=an
autumn ^nn++++=autumn
morning ^nn++++=morning
forty ^cd++++=forty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
every ^at++++=every
clock ^nn++++=clock
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
seven ^cd++++=seven
minutes ^nns++++=minutes
past ^jjb++++=past
nine ^cd++++=nine.
. ^zz++++=EXTRAWORD
No ^at++++=No
winding ^nvbg+++xvbg+=winding,
, ^zz++++=EXTRAWORD
oiling ^nn++++=oiling,
, ^zz++++=EXTRAWORD
pleading ^vbg+++xvbg+=pleading,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
hammering ^nvbg+++xvbg+=hammering
had ^vbd+hvd+aux++=had
persuaded ^vprf+++xvbnx+=persuaded
them ^pp3o+pp3+++=them
to ^to++++=to
move ^vbi++++=move
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
New ^jj+atrb+++=New
clocks ^nns++++=clocks
brought ^vbd+++xvbn+=brought
in ^rb+phrv+++=in
from ^in++++=from
neighboring ^jj+atrb+++=neighboring
towns ^nns++++=towns
stopped ^vbd+++xvbn+=stopped
at ^rb++++=at
the ^ati++++=the
boundary ^nn+nom+++=boundary.
. ^zz++++=EXTRAWORD
Watches ^vbz++++=Watches
froze ^vbd+++xvbn+=froze
in ^in++++=in
travelers ^nns+nom+++=travelers'
' ^zz++++=EXTRAWORD
pockets ^nns++++=pockets.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
sundials ^nns+nom+++=sundials
cast ^vbd+++xvbn+=cast
their ^pp$+pp3+++=their
shadows ^nps++++=shadows
in ^in++++=in
the ^ati++++=the
wrong ^jj+atrb+++=wrong
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
sun ^nn++++=sun
itself ^ppl++++=itself
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
confused ^vbd+++xvbn+=confused.
. ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
people ^nn++++=people
of ^in++++=of
Bellwether ^np+nom++??+=Bellwether
learned ^vbd+vprv++xvbn+=learned
to ^to+vcmp+++=to
live ^vbi++++=live
without ^in++++=without
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
woke ^vbd+++xvbnx+=woke
when ^wrb+who+++=when
the ^ati++++=the
eastern ^jj+atrb+++=eastern
roofs ^nns++++=roofs
turned ^vbd+++xvbn+=turned
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
ate ^j+++xvbn+=ate
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
hungry ^jj+pred+++=hungry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
slept ^vbd+++xvbn+=slept
when ^wrb+who+++=when
the ^ati++++=the
dark ^nn++++=dark
grew ^vbd+++xvbn+=grew
heavy ^jj++++=heavy.
. ^zz++++=EXTRAWORD
Bakers ^nns++++=Bakers
judged ^vwbn+vprv++xvbn+=judged
bread ^nn++++=bread
by ^in++++=by
scent ^nn++++=scent,
, ^zz++++=EXTRAWORD
teachers ^nns+nom+++=teachers
ended ^vbd+++xvbn+=ended
lessons ^nns++++=lessons
when ^wrb+who+++=when
the ^ati++++=the
youngest ^jjt+atrb+++=youngest
children ^nns++++=children
began ^vbd+++xvbn+=began
staring ^vbg+++xvbg+=staring
out ^rp+pl+++=out
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
railway ^nn++++=railway
abandoned ^vbd+++xvbn+=abandoned
the ^ati++++=the
station ^nn+nom+++=station
because ^cs+cos+++=because
no ^at++++=no
timetable ^nn++++=timetable
could ^md+pos+++=could
survive ^vb++++=survive
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
Mara ^np+++??+=Mara
Venn ^np+++??+=Venn
still ^rb++++=still
cared ^vbd+++xvbn+=cared
what ^wdt+who+++=what
time ^nn++++=time
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen
and ^cc++++=and
lived ^vpsv++agls+xvbn+=lived
with ^in+ppvb+++=with
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather
in ^in++++=in
the ^ati++++=the
narrow ^jj+atrb+++=narrow
house ^npl++++=house
beside ^in+pl+++=beside
the ^ati++++=the
abandoned ^jj+++xvbn+=abandoned
station ^npl+nom+++=station.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandfather ^nn+nom+++=grandfather,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
town ^nn++++=town
clockmaker ^jjr++++=clockmaker.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
his ^pp$+pp3+++=his
hands ^nns++++=hands
now ^rn+tm+++=now
trembled ^vbd+++xvbn+=trembled
too ^ql++++=too
badly ^rb++++=badly
to ^to++++=to
fit ^vbi++++=fit
gear ^nn++++=gear
to ^in++++=to
gear ^nn++++=gear,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
workshop ^nn++++=workshop
remained ^vbd+++xvbn+=remained
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
motionless ^jj+atrb+++=motionless
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
covered ^vbd+++xvbnx+=covered
the ^ati++++=the
walls ^nns++++=walls
in ^in++++=in
dark ^jj+atrb+++=dark
wooden ^jj+atrb+++=wooden
rows ^nns++++=rows.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stood ^vbd+++xvbnx+=stood
on ^in++++=on
shelves ^nns++++=shelves
and ^cc++++=and
tables ^nns++++=tables,
, ^zz++++=EXTRAWORD
leaned ^j+++xvbn+=leaned
against ^in++++=against
books ^nns++++=books,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hung ^vpsv++agls+xvbn+=hung
from ^in++++=from
hooks ^nns++++=hooks
in ^in++++=in
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vbd+hvd+aux++=had
painted ^vprf+++xvbnx+=painted
moons ^nns++++=moons.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vb+hv+vrb++=had
golden ^jj+atrb+++=golden
pendulums ^nns+++??+=pendulums.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
contained ^vbd+++xvbn+=contained
a ^at++++=a
mechanical ^jj+atrb+++=mechanical
bird ^nn++++=bird
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
caught ^vpsv++agls+xvbnx+=caught
forever ^rb++++=forever
halfway ^rb++++=halfway
through ^in++++=through
opening ^xvbg+++xvbg+=opening
its ^pp$+it+++=its
beak ^nn++++=beak.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
morning ^nn++++=morning
Mara ^np+++??+=Mara
dusted ^vbd+++xvbn+=dusted
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
sell ^vb++++=sell
the ^ati++++=the
cases ^nns++++=cases,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
often ^rb++++=often
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Cupboards,
cupboards ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
picture ^nn++++=picture
frames ^nns++++=frames,
, ^zz++++=EXTRAWORD
firewood ^nn+++??+=firewood.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
all ^abn++++=all
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
clocks ^nns++++=clocks,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
always ^rb++++=always
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
